rebalance_date,rank,universeId,name,developer,weight,score,edr_7d_mean,edr_mom,edr_14d_vol,coverage_7d,avg_ccu,visits,favorites,likes,monetization_count,median_price,price_dispersion,engagement_score,edr_raw
2026-01-14,1,9266873836,[⚔️] Anime Fighting Simulator: Endless,AFS: Endless,0.01657782725524455,0.8121308016877636,2714.5206297496634,1.082651565919537,0.07826535766406911,1.0,46336.0,43949325,70023,178420,0,0.0,0.0,0.14132355843917968,2619.347361535132
2026-01-14,2,9319914497,Spin a Baddie 🎲,44th class,0.021803964266226415,0.8046413502109705,3570.26948705064,1.0492057255457357,0.08632960494188374,0.42857142857142855,11568.0,2452632,33259,48286,0,0.0,0.0,0.8311988916396753,3846.1235113951057
2026-01-14,3,6035872082,RIVALS,Nosniy Games,0.07144467211209045,0.8031645569620254,11698.640198619265,1.1846881067625565,0.26196934970248753,1.0,194535.0,10498196197,51416270,7664997,0,0.0,0.0,0.14069385323757636,10947.951495828767
2026-01-14,4,9363735110,Escape Tsunami For Brainrots!,Wave of Brainrots,0.04828806441933341,0.7985232067510549,7906.883394233293,2.109500693394997,0.6883793934951409,1.0,884008.0,265626898,172352,398480,0,0.0,0.0,0.053724980818772354,18997.325137456526
2026-01-14,5,601130232,Bee Swarm Simulator,Onett,0.028396895187775308,0.7922995780590718,4649.8227192992845,1.0185080050543898,0.042736475060748354,1.0,188469.0,3791282889,6303275,2804749,0,0.0,0.0,0.06005898442995347,4527.70269461156
2026-01-14,6,4540138978,Metro Life 🏡 City RP,Century Creators,0.034130757406857976,0.7911392405063292,5588.708560139377,1.107898358880678,0.2090514300839124,1.0,18655.0,1966492860,55512920,279292,0,0.0,0.0,0.7092857179252611,5292.690027158298
2026-01-14,7,1202096104,[FREE CAR] Driving Empire🏎️ Car Racing,Driving Empire by Voldex,0.01198715017224762,0.7839662447257385,1962.824556769299,1.084902834595698,0.12709845497830757,1.0,17707.0,2485333277,25392521,2218504,0,0.0,0.0,0.2777396622770927,1967.174479976192
2026-01-14,8,9344307274,⛏️ Break a Lucky Block!,Slime Time Studios,0.011571085973901624,0.7733122362869198,1894.6965184973865,1.4015153529990503,0.2972909684922633,1.0,54113.0,61233652,61910,170574,0,0.0,0.0,0.0949167624364459,2054.4923062893586
2026-01-14,9,8926300874,[⚡] Keyboard ASMR Speed Escape,Hotkeys Games,0.013574239761371398,0.7719409282700421,2222.701039049236,1.2889688814174516,0.3377254987698388,1.0,5026.0,13678528,548218,81934,0,0.0,0.0,1.151717494747973,2315.412851441325
2026-01-14,10,7658304545,Case Paradise,CRYSTAZE,0.007796693625078651,0.7667721518987342,1276.6622165409622,1.243682545519635,0.18064462491216005,1.0,6462.0,7303052,87881,99503,0,0.0,0.0,0.6414578452953642,1658.0402385194575
2026-01-14,11,383310974,[🍍] Adopt Me!,Uplift Games,0.016135426386883374,0.7633966244725738,2642.080118378931,1.0857178431926044,0.2219170090078762,1.0,279141.0,41793461077,28254297,8544498,0,0.0,0.0,0.022012292145535718,2457.8132967187944
2026-01-14,12,3808223175,[❄️] Jujutsu Infinite,Awesome Ninja Games,0.008816675873032219,0.7628691983122363,1443.6782441191524,1.138433706135019,0.1812994841204045,1.0,31546.0,543059697,1727067,1128934,0,0.0,0.0,0.13147730423456555,1659.033215753442
2026-01-14,13,994732206,[🌐] Blox Fruits,Gamer Robot Inc,0.012758605994041973,0.7618143459915612,2089.1458599749863,1.0569873082986496,0.159601743986211,1.0,370124.0,57872892133,17665918,11307628,0,0.0,0.0,0.012516026472901483,1852.9927129024754
2026-01-14,14,7960300951,Bridge Battles!,STUDMASTER,0.015097784890134814,0.7618143459915612,2472.1724938247426,1.0733599731688854,0.19728617518623193,1.0,5817.0,100399966,4413265,207047,0,0.0,0.0,1.1504764852211204,2676.9286858125033
2026-01-14,15,5421899973,Combat Arena,Atomic Horizon,0.0169412468058654,0.7609704641350211,2774.028420018292,1.0267566342345973,0.14385970373062934,0.8571428571428571,4717.0,159266429,7543931,262412,0,0.0,0.0,1.225359143325804,2312.007631627127
2026-01-14,16,9385402617,My Solar Farm,Green Energy Studios,0.01339285278303596,0.7559599156118143,2193.0,1.0,0.0,0.14285714285714285,3655.0,4574407,243093,40168,0,0.0,0.0,1.5,2193.0
2026-01-14,17,9362896961,Anime Card Collection,Crew Simulators,0.00937221024116836,0.749789029535865,1534.643693307521,1.0288855941716055,0.1031247185487609,0.2857142857142857,8024.0,2358558,9233,35876,0,0.0,0.0,0.4781417289716853,1534.643693307521
2026-01-14,18,6336741296,[NEW ISLAND] Flight World ✈️,Limitless Flight,0.007851766058410245,0.7482067510548523,1285.6799999999998,1.2169521931394862,0.2441863388123134,0.7142857142857143,1837.0,29021452,2050421,97187,0,0.0,0.0,1.5,1102.2
2026-01-14,19,8832884753,[🎉EVENT] Pickaxe Simulator! ⛏️,6 7 Games,0.006120913998240376,0.7453586497890295,1002.2632679979564,1.0814264924413384,0.11151917675052107,1.0,8064.0,38031741,419286,56424,0,0.0,0.0,0.3127059053120918,1008.6641681746833
2026-01-14,20,9083680687,Don't Steal the Baby Brainrots,Crazay Minds,0.01969545780658428,0.7393459915611814,3225.0140929308654,1.0447061739217618,0.29437852548854465,1.0,7186.0,48434632,2015986,17296,0,0.0,0.0,1.049498012083585,3016.677085933057
2026-01-14,21,3508322461,[🎅 -20%] Jujutsu Shenanigans,Tze's Shenanigans,0.005281437867358714,0.7361814345991561,864.8040436753125,1.0439352884353912,0.04446160705377449,1.0,88200.0,2855845251,1548895,1432005,0,0.0,0.0,0.026094726236971448,920.6219416403527
2026-01-14,22,7326934954,99 Nights in the Forest 🔦,Grandma's Favourite Games,0.015501387961752319,0.735548523206751,2538.2600966973955,1.040393612152531,0.2453479772268722,1.0,490120.0,22403010314,5435009,4086866,0,0.0,0.0,0.010625664661290661,2083.1403055167116
2026-01-14,23,1831550657,❄️ Creatures of Sonaria 🎁 Survive Kaiju Animals,Sonar Studios,0.007386980516495355,0.7350210970464136,1209.5741314496922,1.0187421595572466,0.061258257396941566,1.0,22057.0,1729999843,8523998,1204897,0,0.0,0.0,0.14059098096692718,1240.4061068750052
2026-01-14,24,2073329983,🎆2026 | Realistic Car Driving™,Ferdi26,0.006250567815641042,0.7330168776371309,1023.4933095854968,1.3296549377389038,0.32259968185179216,1.0,4342.0,181684886,3888505,410318,0,0.0,0.0,0.5915218231196183,1027.3551023941532
2026-01-14,25,5026970880,[UPD]❄️ BATHE DA BABY,baftime,0.005611627318363679,0.7302742616033755,918.8706027411357,1.0428734282296246,0.08408438640302394,0.8571428571428571,4138.0,290788316,5498369,275386,0,0.0,0.0,0.49638815267942193,821.6216703149792
2026-01-14,26,8539298853,Scary Shawarma Kiosk: the ANOMALY [horror],kharbor_ykt,0.013517418644913976,0.7273206751054853,2213.396919127231,1.0403917474908355,0.2489638982154263,1.0,96772.0,510975093,799548,152409,0,0.0,0.0,0.0465755089162438,1802.882059537098
2026-01-14,27,8967864843, [UPD] You VS Homer,deerxsx,0.004876625370249459,0.7244725738396626,798.5184045704708,1.383319850102752,0.2612155238124413,1.0,14220.0,12790227,69811,33885,0,0.0,0.0,0.2026860039309701,1152.877990359358
2026-01-14,28,5361032378,Sol's RNG [Christmas🎁],Sol's Studio,0.004241989643618136,0.7199367088607596,694.600578320237,1.0621667612121202,0.05085866611368356,1.0,53569.0,1572062864,856264,1198233,0,0.0,0.0,0.032671991798923376,700.0823714706106
2026-01-14,29,6701277882,[⚓UPD] Fish It! 🐟,Fish Atelier,0.03521167846702116,0.7132911392405064,5765.70295583231,0.9604694337564902,0.10469330878538934,1.0,853672.0,3266541655,915457,1175864,0,0.0,0.0,0.016005620170179643,5465.419912767038
2026-01-14,30,5995470825,[🔥]  Hypershot,Frosted Studio,0.023107361609146226,0.7113924050632912,3783.693051046182,0.9993574433849426,0.19636647124033552,1.0,30155.0,559881944,5304845,1061847,0,0.0,0.0,0.28428725324280146,3429.0728486146713
2026-01-14,31,4793836769, [UPDATE!]🚗Midnight Chasers: Highway Racing,Midnight In-dev,0.009215848179043053,0.7109704641350211,1509.0403354721288,1.0002303571217772,0.141844555926648,1.0,5523.0,179072150,3691697,639767,0,0.0,0.0,0.6047093308479291,1335.9238537092451
2026-01-14,32,8181391950,[UPD] Neo Tennis,Century Athletes,0.00464422598385818,0.7108649789029535,760.4643870573667,1.069473522826533,0.12979989449493412,1.0,3584.0,84195379,1825797,53808,0,0.0,0.0,0.5581081237249375,800.1038061720704
2026-01-14,33,8296592350,Battle Cat Training🐾,give me ccu!,0.010933303423486732,0.7108649789029535,1790.263418565797,0.9818022783069534,0.034489583764996196,0.42857142857142855,2962.0,4732078,263133,16221,0,0.0,0.0,1.4758526803657928,1748.5902556973913
2026-01-14,34,5677613211,[❄️] Eat the World,mPhase,0.011638288750400067,0.7048523206751054,1905.700573514534,1.0416135488446858,0.3888506213588501,1.0,3016.0,527934383,24769241,971161,0,0.0,0.0,1.2189205149761955,1470.5057092672823
2026-01-14,35,7703544118,Container RNG📦,Exply Studios,0.00398273853188652,0.704746835443038,652.1497504616965,1.2921550787338079,0.2157324504778996,1.0,2556.0,59044386,1071458,831259,0,0.0,0.0,0.8056299374507849,823.6760480496824
2026-01-14,36,5578556129,[🦩PART 2🦩] Anime Vanguards,Kitawari,0.0046252336254904046,0.7027426160337553,757.3545013164223,1.2243878877911927,0.2774170305491871,1.0,37113.0,1663032058,1670851,2469101,0,0.0,0.0,0.06223499992205202,923.8910208428466
2026-01-14,37,8353962342,[☠️] build ur base ⚔️,High Quality Games!,0.007467367848672806,0.7025316455696202,1222.7370790547347,1.0092208347900387,0.14074963854871386,0.5714285714285714,2661.0,181799365,6744982,171765,0,0.0,0.0,0.9511511495103406,1012.4052835388067
2026-01-14,38,8834587397,Find the Brainrot [328],Find The Games World,0.04153759900463274,0.7018987341772152,6801.534825540763,0.9982558669858693,0.2800851004273473,1.0,15043.0,476116477,12706854,494271,0,0.0,0.0,0.6931667794391414,4170.923145241201
2026-01-14,39,9260939847,[🦸‍♂️] Kick Door To Escape [TRAINER x2],KICK 101,0.013973222837370783,0.7012658227848101,2288.032145113131,1.0184793161152004,0.3295897472344996,1.0,7478.0,30392634,721272,73478,0,0.0,0.0,0.6537357045131396,1955.4542393397032
2026-01-14,40,8779464785,[🌍 WORLD 2!] Tap Simulator ✨,Cursor Makers,0.004538216004104721,0.7005274261603376,743.1058832818452,1.0374478582714808,0.10020865710211437,1.0,31046.0,44286637,44077,61871,0,0.0,0.0,0.05980810870782533,742.7210171772581
2026-01-14,41,8537350835,Defend your Castle!👑,Ben's Games!,0.005005929072287871,0.6983649789029537,819.6911168494718,1.0,0.0,0.14285714285714285,3081.0,6182176,117443,47032,0,0.0,0.0,0.6651177514195649,819.6911168494718
2026-01-14,42,2711375305,Catalog Avatar Creator,itsMuneeeb,0.006808989356542796,0.6972573839662448,1114.931516145096,0.9929995531289828,0.0271332562562449,0.2857142857142857,89385.0,5747061341,4717528,2450990,0,0.0,0.0,0.03118340650403021,1114.931516145096
2026-01-14,43,7872343282,OVERKILL,Repotted,0.004429202598882448,0.6938818565400844,725.2555864462629,1.4532581360348498,0.41043899896443437,1.0,3848.0,7008575,171688,31287,0,0.0,0.0,0.724023785148907,1114.4174101011977
2026-01-14,44,4777817887,Blade Ball,Wiggity.,0.004793188981527815,0.693565400843882,784.8561920881286,1.0312349609245612,0.1288805505241637,1.0,21316.0,5870327204,11859616,7879580,0,0.0,0.0,0.0840634402225052,716.7585167131683
2026-01-14,45,7488190691,[⛄EVENT⛄] Universal Tower Defense,Universal Tower Defense [UTD],0.006179806346702931,0.6934599156118144,1011.9065398438152,1.0150481057418537,0.14398324995678394,1.0,20245.0,68934041,96153,238707,0,0.0,0.0,0.12144217687745885,983.4387483536618
