date,index_level,daily_return,daily_log_return,coverage
2026-01-06,1000.0,0.0,0.0,10.876853154335084
2026-01-07,1145.6514730288175,0.14565147302881742,0.1359734472805317,0.9999999999999997
2026-01-08,1340.0915413682508,0.16972008758072143,0.15676447880288077,1.0
2026-01-09,1488.123737922787,0.11046424216915329,0.10477816407629312,1.0000000000000002
2026-01-12,737.5394672767985,-0.5043829699899145,-0.7019517674081504,1.9427845968195199
2026-01-13,715.6263645884436,-0.029711091623698782,-0.030161408144425608,0.9131494761168503
2026-01-14,757.790639110374,0.05891939789862133,0.0572489522010366,0.950262101357616
2026-01-15,723.0635782775001,-0.045826721841856544,-0.046909990737720786,0.9063930975106916
